merged,Location,Block,Position,ID,Treatment,row,col,Year,Cut,MSC,DM,Height,Yield,FD,Yield_201,Yield_202,Height_201,Height_202,DM_201,DM_202,MSC_201,MSC_202
OR_2018_3,OR,10,13,31013,89,97,2,2018,3,NA,NA,16,2.55,NA,2.57,2.83,14,15,21.71,21.58,1.3,1.2
OR_2018_3,OR,10,14,31014,127,97,1,2018,3,NA,NA,13,2.89,NA,2.57,2.83,14,15,21.71,21.58,1.3,1.2
OR_2018_3,OR,10,15,31015,107,98,2,2018,3,NA,NA,17,2.75,NA,2.57,2.83,14,15,21.71,21.58,1.3,1.2
OR_2018_3,OR,10,16,31016,103,98,1,2018,3,NA,NA,15,2.98,NA,2.57,2.83,14,15,21.71,21.58,1.3,1.2
OR_2018_3,OR,10,17,31017,201,99,2,2018,3,1.3,21.71,14,2.57,NA,2.57,2.83,14,15,21.71,21.58,1.3,1.2
OR_2018_3,OR,10,18,31018,7,99,1,2018,3,NA,NA,12,2.2,NA,2.57,2.83,14,15,21.71,21.58,1.3,1.2
OR_2018_3,OR,10,19,31019,32,100,2,2018,3,NA,NA,15,2.76,NA,2.57,2.83,14,15,21.71,21.58,1.3,1.2
OR_2018_3,OR,10,20,31020,175,100,1,2018,3,NA,NA,15,3.56,NA,2.57,2.83,14,15,21.71,21.58,1.3,1.2
OR_2018_3,OR,11,1,31101,2,101,2,2018,3,NA,NA,17,2.95,NA,2.05,2.37,13,15,21.82,22.54,1,1.6
OR_2018_3,OR,11,2,31102,11,101,1,2018,3,NA,NA,11,2.2,NA,2.05,2.37,13,15,21.82,22.54,1,1.6
OR_2018_3,OR,11,3,31103,201,102,2,2018,3,1,21.82,13,2.05,NA,2.05,2.37,13,15,21.82,22.54,1,1.6
OR_2018_3,OR,11,4,31104,5,102,1,2018,3,NA,NA,16,2.96,NA,2.05,2.37,13,15,21.82,22.54,1,1.6
OR_2018_3,OR,11,5,31105,180,103,2,2018,3,NA,NA,17,3.08,NA,2.05,2.37,13,15,21.82,22.54,1,1.6
OR_2018_3,OR,11,6,31106,136,103,1,2018,3,NA,NA,6,1.3,NA,2.05,2.37,13,15,21.82,22.54,1,1.6
OR_2018_3,OR,11,7,31107,9,104,2,2018,3,NA,NA,6,1.19,NA,2.05,2.37,13,15,21.82,22.54,1,1.6
OR_2018_3,OR,11,8,31108,26,104,1,2018,3,NA,NA,18,2.89,NA,2.05,2.37,13,15,21.82,22.54,1,1.6
OR_2018_3,OR,11,9,31109,53,105,2,2018,3,NA,NA,15,2.63,NA,2.05,2.37,13,15,21.82,22.54,1,1.6
OR_2018_3,OR,11,10,31110,1,105,1,2018,3,NA,NA,19,3.81,NA,2.05,2.37,13,15,21.82,22.54,1,1.6
OR_2018_3,OR,11,11,31111,198,106,2,2018,3,NA,NA,16,3.3,NA,2.05,2.37,13,15,21.82,22.54,1,1.6
OR_2018_3,OR,11,12,31112,42,106,1,2018,3,NA,NA,4,0.92,NA,2.05,2.37,13,15,21.82,22.54,1,1.6
OR_2018_3,OR,11,13,31113,43,107,2,2018,3,NA,NA,9,1.36,NA,2.05,2.37,13,15,21.82,22.54,1,1.6
OR_2018_3,OR,11,14,31114,14,107,1,2018,3,NA,NA,13,2.58,NA,2.05,2.37,13,15,21.82,22.54,1,1.6
OR_2018_3,OR,11,15,31115,163,108,2,2018,3,NA,NA,11,2.02,NA,2.05,2.37,13,15,21.82,22.54,1,1.6
OR_2018_3,OR,11,16,31116,130,108,1,2018,3,NA,NA,13,1.94,NA,2.05,2.37,13,15,21.82,22.54,1,1.6
OR_2018_3,OR,11,17,31117,97,109,2,2018,3,NA,NA,8,1.87,NA,2.05,2.37,13,15,21.82,22.54,1,1.6
OR_2018_3,OR,11,18,31118,202,109,1,2018,3,1.6,22.54,15,2.37,NA,2.05,2.37,13,15,21.82,22.54,1,1.6
OR_2018_3,OR,11,19,31119,124,110,2,2018,3,NA,NA,10,1.84,NA,2.05,2.37,13,15,21.82,22.54,1,1.6
OR_2018_3,OR,11,20,31120,35,110,1,2018,3,NA,NA,14,2.37,NA,2.05,2.37,13,15,21.82,22.54,1,1.6
