env,loc,year,cut,block,id,position,row,col,resp,cov1,cov2
OR_2018_2,OR,2018,2,7,70,7,64,2,4.35,3.55,5.4
OR_2018_2,OR,2018,2,7,117,10,65,1,5.06,3.55,5.4
OR_2018_2,OR,2018,2,7,142,9,65,2,4.03,3.55,5.4
OR_2018_2,OR,2018,2,7,166,12,66,1,5.39,3.55,5.4
OR_2018_2,OR,2018,2,7,111,11,66,2,4.55,3.55,5.4
OR_2018_2,OR,2018,2,7,24,14,67,1,4.74,3.55,5.4
OR_2018_2,OR,2018,2,7,186,13,67,2,4.1,3.55,5.4
OR_2018_2,OR,2018,2,7,168,16,68,1,4.05,3.55,5.4
OR_2018_2,OR,2018,2,7,143,15,68,2,5.52,3.55,5.4
OR_2018_2,OR,2018,2,7,174,18,69,1,5.95,3.55,5.4
OR_2018_2,OR,2018,2,7,132,17,69,2,5.37,3.55,5.4
OR_2018_2,OR,2018,2,7,20,20,70,1,5.04,3.55,5.4
OR_2018_2,OR,2018,2,7,202,19,70,2,5.4,3.55,5.4
OR_2018_2,OR,2018,2,8,66,2,71,1,5.15,5.33,5.26
OR_2018_2,OR,2018,2,8,58,1,71,2,5.3,5.33,5.26
OR_2018_2,OR,2018,2,8,19,4,72,1,4.75,5.33,5.26
OR_2018_2,OR,2018,2,8,36,3,72,2,6.24,5.33,5.26
OR_2018_2,OR,2018,2,8,118,6,73,1,5.09,5.33,5.26
OR_2018_2,OR,2018,2,8,169,5,73,2,5.65,5.33,5.26
OR_2018_2,OR,2018,2,8,91,8,74,1,4.62,5.33,5.26
OR_2018_2,OR,2018,2,8,201,7,74,2,5.33,5.33,5.26
OR_2018_2,OR,2018,2,8,72,10,75,1,3.96,5.33,5.26
OR_2018_2,OR,2018,2,8,105,9,75,2,4.98,5.33,5.26
OR_2018_2,OR,2018,2,8,141,12,76,1,5.39,5.33,5.26
OR_2018_2,OR,2018,2,8,158,11,76,2,4.66,5.33,5.26
OR_2018_2,OR,2018,2,8,162,14,77,1,5.67,5.33,5.26
OR_2018_2,OR,2018,2,8,135,13,77,2,4.77,5.33,5.26
OR_2018_2,OR,2018,2,8,12,16,78,1,3.97,5.33,5.26
OR_2018_2,OR,2018,2,8,57,15,78,2,5.17,5.33,5.26
OR_2018_2,OR,2018,2,8,202,18,79,1,5.26,5.33,5.26
OR_2018_2,OR,2018,2,8,56,17,79,2,5.86,5.33,5.26
OR_2018_2,OR,2018,2,8,184,20,80,1,5.8,5.33,5.26
OR_2018_2,OR,2018,2,8,61,19,80,2,6,5.33,5.26
OR_2018_2,OR,2018,2,9,114,2,81,1,5.44,5.98,4.93
OR_2018_2,OR,2018,2,9,96,1,81,2,5.49,5.98,4.93
OR_2018_2,OR,2018,2,9,164,4,82,1,5.01,5.98,4.93
OR_2018_2,OR,2018,2,9,64,3,82,2,5.27,5.98,4.93
OR_2018_2,OR,2018,2,9,68,6,83,1,3.56,5.98,4.93
OR_2018_2,OR,2018,2,9,196,5,83,2,5.24,5.98,4.93
OR_2018_2,OR,2018,2,9,30,8,84,1,5.45,5.98,4.93
OR_2018_2,OR,2018,2,9,202,7,84,2,4.93,5.98,4.93
OR_2018_2,OR,2018,2,9,120,10,85,1,4.85,5.98,4.93
OR_2018_2,OR,2018,2,9,170,9,85,2,5.81,5.98,4.93
OR_2018_2,OR,2018,2,9,86,12,86,1,5.53,5.98,4.93
OR_2018_2,OR,2018,2,9,16,11,86,2,5.22,5.98,4.93
OR_2018_2,OR,2018,2,9,8,14,87,1,4.92,5.98,4.93
OR_2018_2,OR,2018,2,9,33,13,87,2,4.82,5.98,4.93
OR_2018_2,OR,2018,2,9,201,16,88,1,5.98,5.98,4.93
OR_2018_2,OR,2018,2,9,23,15,88,2,5.28,5.98,4.93
OR_2018_2,OR,2018,2,9,194,18,89,1,4.86,5.98,4.93
OR_2018_2,OR,2018,2,9,128,17,89,2,5.71,5.98,4.93
OR_2018_2,OR,2018,2,9,73,20,90,1,4.93,5.98,4.93
OR_2018_2,OR,2018,2,9,52,19,90,2,5.4,5.98,4.93
OR_2018_2,OR,2018,2,10,157,2,91,1,5.05,6.13,5.78
OR_2018_2,OR,2018,2,10,148,1,91,2,5.78,6.13,5.78
OR_2018_2,OR,2018,2,10,6,4,92,1,4.82,6.13,5.78
OR_2018_2,OR,2018,2,10,80,3,92,2,5.19,6.13,5.78
OR_2018_2,OR,2018,2,10,45,6,93,1,4.95,6.13,5.78
OR_2018_2,OR,2018,2,10,93,5,93,2,5.88,6.13,5.78
OR_2018_2,OR,2018,2,10,147,8,94,1,5.69,6.13,5.78
OR_2018_2,OR,2018,2,10,83,7,94,2,6.42,6.13,5.78
OR_2018_2,OR,2018,2,10,202,10,95,1,5.78,6.13,5.78
OR_2018_2,OR,2018,2,10,125,9,95,2,5.92,6.13,5.78
OR_2018_2,OR,2018,2,10,106,12,96,1,5.73,6.13,5.78
OR_2018_2,OR,2018,2,10,172,11,96,2,6.11,6.13,5.78
OR_2018_2,OR,2018,2,10,127,14,97,1,5.04,6.13,5.78
OR_2018_2,OR,2018,2,10,89,13,97,2,4.79,6.13,5.78
OR_2018_2,OR,2018,2,10,103,16,98,1,5.06,6.13,5.78
OR_2018_2,OR,2018,2,10,107,15,98,2,3.96,6.13,5.78
OR_2018_2,OR,2018,2,10,7,18,99,1,4.73,6.13,5.78
OR_2018_2,OR,2018,2,10,201,17,99,2,6.13,6.13,5.78
OR_2018_2,OR,2018,2,10,175,20,100,1,6.22,6.13,5.78
OR_2018_2,OR,2018,2,10,32,19,100,2,5.02,6.13,5.78
OR_2018_2,OR,2018,2,11,11,2,101,1,5.56,5.04,5.27
OR_2018_2,OR,2018,2,11,2,1,101,2,5.68,5.04,5.27
OR_2018_2,OR,2018,2,11,5,4,102,1,4.38,5.04,5.27
OR_2018_2,OR,2018,2,11,201,3,102,2,5.04,5.04,5.27
OR_2018_2,OR,2018,2,11,136,6,103,1,5.98,5.04,5.27
OR_2018_2,OR,2018,2,11,180,5,103,2,6.5,5.04,5.27
OR_2018_2,OR,2018,2,11,26,8,104,1,4.71,5.04,5.27
OR_2018_2,OR,2018,2,11,9,7,104,2,5.89,5.04,5.27
OR_2018_2,OR,2018,2,11,1,10,105,1,5.96,5.04,5.27
OR_2018_2,OR,2018,2,11,53,9,105,2,4.91,5.04,5.27
OR_2018_2,OR,2018,2,11,42,12,106,1,4.98,5.04,5.27
OR_2018_2,OR,2018,2,11,198,11,106,2,5.88,5.04,5.27
OR_2018_2,OR,2018,2,11,14,14,107,1,5.31,5.04,5.27
OR_2018_2,OR,2018,2,11,43,13,107,2,4.93,5.04,5.27
OR_2018_2,OR,2018,2,11,130,16,108,1,5.54,5.04,5.27
OR_2018_2,OR,2018,2,11,163,15,108,2,5.34,5.04,5.27
OR_2018_2,OR,2018,2,11,202,18,109,1,5.27,5.04,5.27
OR_2018_2,OR,2018,2,11,97,17,109,2,5.5,5.04,5.27
OR_2018_2,OR,2018,2,11,35,20,110,1,5.36,5.04,5.27
OR_2018_2,OR,2018,2,11,124,19,110,2,5.33,5.04,5.27
OR_2018_3,OR,2018,3,1,90,2,1,1,1.47,2.71,3.14
OR_2018_3,OR,2018,3,1,34,1,1,2,3.19,2.71,3.14
OR_2018_3,OR,2018,3,1,55,4,2,1,3.25,2.71,3.14
OR_2018_3,OR,2018,3,1,201,3,2,2,2.71,2.71,3.14
OR_2018_3,OR,2018,3,1,192,6,3,1,2.96,2.71,3.14
OR_2018_3,OR,2018,3,1,10,5,3,2,3.36,2.71,3.14
OR_2018_3,OR,2018,3,1,48,8,4,1,2.14,2.71,3.14
OR_2018_3,OR,2018,3,1,145,7,4,2,4.07,2.71,3.14
OR_2018_3,OR,2018,3,1,159,10,5,1,2.28,2.71,3.14
OR_2018_3,OR,2018,3,1,74,9,5,2,1.94,2.71,3.14
OR_2018_3,OR,2018,3,1,95,12,6,1,2.57,2.71,3.14
OR_2018_3,OR,2018,3,1,176,11,6,2,3.39,2.71,3.14
OR_2018_3,OR,2018,3,1,81,14,7,1,3.71,2.71,3.14
OR_2018_3,OR,2018,3,1,190,13,7,2,3.48,2.71,3.14
OR_2018_3,OR,2018,3,1,123,16,8,1,3.11,2.71,3.14
OR_2018_3,OR,2018,3,1,167,15,8,2,4.33,2.71,3.14
OR_2018_3,OR,2018,3,1,160,18,9,1,3.46,2.71,3.14
OR_2018_3,OR,2018,3,1,46,17,9,2,1.65,2.71,3.14
OR_2018_3,OR,2018,3,1,202,20,10,1,3.14,2.71,3.14
OR_2018_3,OR,2018,3,1,18,19,10,2,3.24,2.71,3.14
OR_2018_3,OR,2018,3,2,121,2,11,1,2.6,2.75,2.79
OR_2018_3,OR,2018,3,2,178,1,11,2,3.51,2.75,2.79
OR_2018_3,OR,2018,3,2,65,4,12,1,3.01,2.75,2.79
OR_2018_3,OR,2018,3,2,173,3,12,2,4.34,2.75,2.79
OR_2018_3,OR,2018,3,2,25,6,13,1,3.27,2.75,2.79
OR_2018_3,OR,2018,3,2,181,5,13,2,3.94,2.75,2.79
OR_2018_3,OR,2018,3,2,40,8,14,1,2.33,2.75,2.79
OR_2018_3,OR,2018,3,2,153,7,14,2,3.52,2.75,2.79
OR_2018_3,OR,2018,3,2,201,10,15,1,2.75,2.75,2.79
OR_2018_3,OR,2018,3,2,78,9,15,2,1.93,2.75,2.79
OR_2018_3,OR,2018,3,2,21,12,16,1,2.68,2.75,2.79
OR_2018_3,OR,2018,3,2,179,11,16,2,3.28,2.75,2.79
OR_2018_3,OR,2018,3,2,92,14,17,1,3.49,2.75,2.79
OR_2018_3,OR,2018,3,2,59,13,17,2,2.5,2.75,2.79
OR_2018_3,OR,2018,3,2,193,16,18,1,3.02,2.75,2.79
OR_2018_3,OR,2018,3,2,27,15,18,2,2.36,2.75,2.79
OR_2018_3,OR,2018,3,2,94,18,19,1,2.7,2.75,2.79
OR_2018_3,OR,2018,3,2,202,17,19,2,2.79,2.75,2.79
OR_2018_3,OR,2018,3,2,51,20,20,1,2.73,2.75,2.79
OR_2018_3,OR,2018,3,2,99,19,20,2,1.5,2.75,2.79
OR_2018_3,OR,2018,3,3,113,2,21,1,3.13,1.76,3.57
OR_2018_3,OR,2018,3,3,139,1,21,2,3.05,1.76,3.57
OR_2018_3,OR,2018,3,3,37,4,22,1,1.22,1.76,3.57
OR_2018_3,OR,2018,3,3,183,3,22,2,3.43,1.76,3.57
OR_2018_3,OR,2018,3,3,84,6,23,1,2.2,1.76,3.57
OR_2018_3,OR,2018,3,3,189,5,23,2,3.85,1.76,3.57
OR_2018_3,OR,2018,3,3,187,8,24,1,2.35,1.76,3.57
OR_2018_3,OR,2018,3,3,133,7,24,2,2.84,1.76,3.57
OR_2018_3,OR,2018,3,3,110,10,25,1,3.58,1.76,3.57
OR_2018_3,OR,2018,3,3,202,9,25,2,3.57,1.76,3.57
OR_2018_3,OR,2018,3,3,79,12,26,1,1.9,1.76,3.57
OR_2018_3,OR,2018,3,3,144,11,26,2,3.83,1.76,3.57
OR_2018_3,OR,2018,3,3,77,14,27,1,3.21,1.76,3.57
OR_2018_3,OR,2018,3,3,195,13,27,2,2.38,1.76,3.57
OR_2018_3,OR,2018,3,3,161,16,28,1,2.48,1.76,3.57
OR_2018_3,OR,2018,3,3,54,15,28,2,2.03,1.76,3.57
OR_2018_3,OR,2018,3,3,177,18,29,1,3.59,1.76,3.57
OR_2018_3,OR,2018,3,3,104,17,29,2,4.03,1.76,3.57
OR_2018_3,OR,2018,3,3,201,20,30,1,1.76,1.76,3.57
OR_2018_3,OR,2018,3,3,4,19,30,2,2.55,1.76,3.57
OR_2018_3,OR,2018,3,4,197,2,31,1,3.06,2.18,2.32
OR_2018_3,OR,2018,3,4,108,1,31,2,2.81,2.18,2.32
OR_2018_3,OR,2018,3,4,49,4,32,1,2.51,2.18,2.32
OR_2018_3,OR,2018,3,4,100,3,32,2,1.73,2.18,2.32
OR_2018_3,OR,2018,3,4,201,6,33,1,2.18,2.18,2.32
OR_2018_3,OR,2018,3,4,15,5,33,2,2.57,2.18,2.32
OR_2018_3,OR,2018,3,4,63,8,34,1,1.95,2.18,2.32
OR_2018_3,OR,2018,3,4,13,7,34,2,2.17,2.18,2.32
OR_2018_3,OR,2018,3,4,44,10,35,1,3.46,2.18,2.32
OR_2018_3,OR,2018,3,4,191,9,35,2,2.52,2.18,2.32
OR_2018_3,OR,2018,3,4,115,12,36,1,2.78,2.18,2.32
OR_2018_3,OR,2018,3,4,102,11,36,2,2.98,2.18,2.32
OR_2018_3,OR,2018,3,4,112,14,37,1,1.89,2.18,2.32
OR_2018_3,OR,2018,3,4,202,13,37,2,2.32,2.18,2.32
OR_2018_3,OR,2018,3,4,85,16,38,1,1.05,2.18,2.32
OR_2018_3,OR,2018,3,4,131,15,38,2,2.31,2.18,2.32
OR_2018_3,OR,2018,3,4,67,18,39,1,3.4,2.18,2.32
OR_2018_3,OR,2018,3,4,126,17,39,2,2.32,2.18,2.32
OR_2018_3,OR,2018,3,4,182,20,40,1,3.59,2.18,2.32
OR_2018_3,OR,2018,3,4,47,19,40,2,3.47,2.18,2.32
OR_2018_3,OR,2018,3,5,171,2,41,1,3.69,2.34,2.6
OR_2018_3,OR,2018,3,5,75,1,41,2,1.15,2.34,2.6
OR_2018_3,OR,2018,3,5,119,4,42,1,2.79,2.34,2.6
OR_2018_3,OR,2018,3,5,154,3,42,2,2.98,2.34,2.6
OR_2018_3,OR,2018,3,5,17,6,43,1,3.09,2.34,2.6
OR_2018_3,OR,2018,3,5,201,5,43,2,2.34,2.34,2.6
OR_2018_3,OR,2018,3,5,202,8,44,1,2.6,2.34,2.6
OR_2018_3,OR,2018,3,5,22,7,44,2,2.59,2.34,2.6
OR_2018_3,OR,2018,3,5,50,10,45,1,2.59,2.34,2.6
OR_2018_3,OR,2018,3,5,82,9,45,2,2.73,2.34,2.6
OR_2018_3,OR,2018,3,5,62,12,46,1,1.67,2.34,2.6
OR_2018_3,OR,2018,3,5,134,11,46,2,2.9,2.34,2.6
OR_2018_3,OR,2018,3,5,122,14,47,1,3.34,2.34,2.6
OR_2018_3,OR,2018,3,5,29,13,47,2,0.69,2.34,2.6
OR_2018_3,OR,2018,3,5,71,16,48,1,3.11,2.34,2.6
OR_2018_3,OR,2018,3,5,137,15,48,2,2.23,2.34,2.6
OR_2018_3,OR,2018,3,5,39,18,49,1,2.18,2.34,2.6
OR_2018_3,OR,2018,3,5,41,17,49,2,3.14,2.34,2.6
OR_2018_3,OR,2018,3,5,38,20,50,1,2.62,2.34,2.6
OR_2018_3,OR,2018,3,5,28,19,50,2,0.42,2.34,2.6
OR_2018_3,OR,2018,3,6,116,2,51,1,3.14,2.34,3.07
OR_2018_3,OR,2018,3,6,201,1,51,2,2.34,2.34,3.07
OR_2018_3,OR,2018,3,6,156,4,52,1,4.43,2.34,3.07
OR_2018_3,OR,2018,3,6,60,3,52,2,3.64,2.34,3.07
OR_2018_3,OR,2018,3,6,140,6,53,1,2.5,2.34,3.07
OR_2018_3,OR,2018,3,6,188,5,53,2,2.98,2.34,3.07
OR_2018_3,OR,2018,3,6,109,8,54,1,3.23,2.34,3.07
OR_2018_3,OR,2018,3,6,76,7,54,2,2.71,2.34,3.07
OR_2018_3,OR,2018,3,6,185,10,55,1,2.52,2.34,3.07
OR_2018_3,OR,2018,3,6,101,9,55,2,2.88,2.34,3.07
OR_2018_3,OR,2018,3,6,202,12,56,1,3.07,2.34,3.07
OR_2018_3,OR,2018,3,6,146,11,56,2,3.85,2.34,3.07
OR_2018_3,OR,2018,3,6,87,14,57,1,1.92,2.34,3.07
OR_2018_3,OR,2018,3,6,129,13,57,2,3.23,2.34,3.07
OR_2018_3,OR,2018,3,6,155,16,58,1,4.21,2.34,3.07
OR_2018_3,OR,2018,3,6,150,15,58,2,2.69,2.34,3.07
OR_2018_3,OR,2018,3,6,3,18,59,1,3.03,2.34,3.07
OR_2018_3,OR,2018,3,6,98,17,59,2,3.18,2.34,3.07
OR_2018_3,OR,2018,3,6,69,20,60,1,3.57,2.34,3.07
OR_2018_3,OR,2018,3,6,88,19,60,2,2.13,2.34,3.07
OR_2018_3,OR,2018,3,7,165,2,61,1,4.1,1.8,2.87
OR_2018_3,OR,2018,3,7,149,1,61,2,2.8,1.8,2.87
OR_2018_3,OR,2018,3,7,201,4,62,1,1.8,1.8,2.87
OR_2018_3,OR,2018,3,7,138,3,62,2,1.77,1.8,2.87
OR_2018_3,OR,2018,3,7,152,6,63,1,2.46,1.8,2.87
OR_2018_3,OR,2018,3,7,31,5,63,2,2.3,1.8,2.87
OR_2018_3,OR,2018,3,7,151,8,64,1,3.16,1.8,2.87
OR_2018_3,OR,2018,3,7,70,7,64,2,2.63,1.8,2.87
OR_2018_3,OR,2018,3,7,117,10,65,1,3.7,1.8,2.87
OR_2018_3,OR,2018,3,7,142,9,65,2,1.16,1.8,2.87
OR_2018_3,OR,2018,3,7,166,12,66,1,3.78,1.8,2.87
OR_2018_3,OR,2018,3,7,111,11,66,2,3.23,1.8,2.87
OR_2018_3,OR,2018,3,7,24,14,67,1,2.83,1.8,2.87
OR_2018_3,OR,2018,3,7,186,13,67,2,2.98,1.8,2.87
OR_2018_3,OR,2018,3,7,168,16,68,1,1.8,1.8,2.87
OR_2018_3,OR,2018,3,7,143,15,68,2,2.63,1.8,2.87
OR_2018_3,OR,2018,3,7,174,18,69,1,4.64,1.8,2.87
OR_2018_3,OR,2018,3,7,132,17,69,2,2.02,1.8,2.87
OR_2018_3,OR,2018,3,7,20,20,70,1,4.3,1.8,2.87
OR_2018_3,OR,2018,3,7,202,19,70,2,2.87,1.8,2.87
OR_2018_3,OR,2018,3,8,66,2,71,1,4.77,2.72,3.29
OR_2018_3,OR,2018,3,8,58,1,71,2,3.14,2.72,3.29
OR_2018_3,OR,2018,3,8,19,4,72,1,4.84,2.72,3.29
OR_2018_3,OR,2018,3,8,36,3,72,2,2.24,2.72,3.29
OR_2018_3,OR,2018,3,8,118,6,73,1,3,2.72,3.29
OR_2018_3,OR,2018,3,8,169,5,73,2,3.53,2.72,3.29
OR_2018_3,OR,2018,3,8,91,8,74,1,2.41,2.72,3.29
OR_2018_3,OR,2018,3,8,201,7,74,2,2.72,2.72,3.29
OR_2018_3,OR,2018,3,8,72,10,75,1,2.46,2.72,3.29
OR_2018_3,OR,2018,3,8,105,9,75,2,3.25,2.72,3.29
OR_2018_3,OR,2018,3,8,141,12,76,1,2.26,2.72,3.29
OR_2018_3,OR,2018,3,8,158,11,76,2,3.03,2.72,3.29
OR_2018_3,OR,2018,3,8,162,14,77,1,2.78,2.72,3.29
OR_2018_3,OR,2018,3,8,135,13,77,2,2.08,2.72,3.29
OR_2018_3,OR,2018,3,8,12,16,78,1,0.64,2.72,3.29
OR_2018_3,OR,2018,3,8,57,15,78,2,1.18,2.72,3.29
OR_2018_3,OR,2018,3,8,202,18,79,1,3.29,2.72,3.29
OR_2018_3,OR,2018,3,8,56,17,79,2,2.78,2.72,3.29
OR_2018_3,OR,2018,3,8,184,20,80,1,3.86,2.72,3.29
OR_2018_3,OR,2018,3,8,61,19,80,2,3.78,2.72,3.29
OR_2018_3,OR,2018,3,9,114,2,81,1,3.15,2.76,3.99
OR_2018_3,OR,2018,3,9,96,1,81,2,2.16,2.76,3.99
OR_2018_3,OR,2018,3,9,164,4,82,1,2.98,2.76,3.99
OR_2018_3,OR,2018,3,9,64,3,82,2,2.97,2.76,3.99
OR_2018_3,OR,2018,3,9,196,5,83,2,3.41,2.76,3.99
OR_2018_3,OR,2018,3,9,30,8,84,1,2.46,2.76,3.99
OR_2018_3,OR,2018,3,9,202,7,84,2,3.99,2.76,3.99
OR_2018_3,OR,2018,3,9,120,10,85,1,2.6,2.76,3.99
OR_2018_3,OR,2018,3,9,170,9,85,2,3.95,2.76,3.99
OR_2018_3,OR,2018,3,9,86,12,86,1,2.21,2.76,3.99
OR_2018_3,OR,2018,3,9,16,11,86,2,1.88,2.76,3.99
OR_2018_3,OR,2018,3,9,8,14,87,1,1.63,2.76,3.99
OR_2018_3,OR,2018,3,9,33,13,87,2,1.7,2.76,3.99
OR_2018_3,OR,2018,3,9,201,16,88,1,2.76,2.76,3.99
OR_2018_3,OR,2018,3,9,23,15,88,2,3.76,2.76,3.99
OR_2018_3,OR,2018,3,9,194,18,89,1,3.71,2.76,3.99
OR_2018_3,OR,2018,3,9,128,17,89,2,2.91,2.76,3.99
OR_2018_3,OR,2018,3,9,73,20,90,1,4,2.76,3.99
OR_2018_3,OR,2018,3,9,52,19,90,2,1.46,2.76,3.99
OR_2018_3,OR,2018,3,10,157,2,91,1,3.07,2.57,2.83
OR_2018_3,OR,2018,3,10,148,1,91,2,3.12,2.57,2.83
OR_2018_3,OR,2018,3,10,6,4,92,1,2.99,2.57,2.83
OR_2018_3,OR,2018,3,10,80,3,92,2,3.33,2.57,2.83
OR_2018_3,OR,2018,3,10,45,6,93,1,2.32,2.57,2.83
OR_2018_3,OR,2018,3,10,93,5,93,2,2.72,2.57,2.83
OR_2018_3,OR,2018,3,10,147,8,94,1,3.06,2.57,2.83
OR_2018_3,OR,2018,3,10,83,7,94,2,3.11,2.57,2.83
OR_2018_3,OR,2018,3,10,202,10,95,1,2.83,2.57,2.83
OR_2018_3,OR,2018,3,10,125,9,95,2,1.63,2.57,2.83
OR_2018_3,OR,2018,3,10,106,12,96,1,2.87,2.57,2.83
OR_2018_3,OR,2018,3,10,172,11,96,2,4.1,2.57,2.83
OR_2018_3,OR,2018,3,10,127,14,97,1,2.89,2.57,2.83
OR_2018_3,OR,2018,3,10,89,13,97,2,2.55,2.57,2.83
OR_2018_3,OR,2018,3,10,103,16,98,1,2.98,2.57,2.83
OR_2018_3,OR,2018,3,10,107,15,98,2,2.75,2.57,2.83
OR_2018_3,OR,2018,3,10,7,18,99,1,2.2,2.57,2.83
OR_2018_3,OR,2018,3,10,201,17,99,2,2.57,2.57,2.83
OR_2018_3,OR,2018,3,10,175,20,100,1,3.56,2.57,2.83
OR_2018_3,OR,2018,3,10,32,19,100,2,2.76,2.57,2.83
OR_2018_3,OR,2018,3,11,11,2,101,1,2.2,2.05,2.37
OR_2018_3,OR,2018,3,11,2,1,101,2,2.95,2.05,2.37
OR_2018_3,OR,2018,3,11,5,4,102,1,2.96,2.05,2.37
OR_2018_3,OR,2018,3,11,201,3,102,2,2.05,2.05,2.37
OR_2018_3,OR,2018,3,11,136,6,103,1,1.3,2.05,2.37
OR_2018_3,OR,2018,3,11,180,5,103,2,3.08,2.05,2.37
OR_2018_3,OR,2018,3,11,26,8,104,1,2.89,2.05,2.37
OR_2018_3,OR,2018,3,11,9,7,104,2,1.19,2.05,2.37
OR_2018_3,OR,2018,3,11,1,10,105,1,3.81,2.05,2.37
OR_2018_3,OR,2018,3,11,53,9,105,2,2.63,2.05,2.37
OR_2018_3,OR,2018,3,11,42,12,106,1,0.92,2.05,2.37
OR_2018_3,OR,2018,3,11,198,11,106,2,3.3,2.05,2.37
OR_2018_3,OR,2018,3,11,14,14,107,1,2.58,2.05,2.37
OR_2018_3,OR,2018,3,11,43,13,107,2,1.36,2.05,2.37
OR_2018_3,OR,2018,3,11,130,16,108,1,1.94,2.05,2.37
OR_2018_3,OR,2018,3,11,163,15,108,2,2.02,2.05,2.37
OR_2018_3,OR,2018,3,11,202,18,109,1,2.37,2.05,2.37
OR_2018_3,OR,2018,3,11,97,17,109,2,1.87,2.05,2.37
OR_2018_3,OR,2018,3,11,35,20,110,1,2.37,2.05,2.37
OR_2018_3,OR,2018,3,11,124,19,110,2,1.84,2.05,2.37
OR_2019_1,OR,2019,1,1,90,2,1,1,5.59,6.96,6.76
OR_2019_1,OR,2019,1,1,34,1,1,2,6.12,6.96,6.76
OR_2019_1,OR,2019,1,1,55,4,2,1,5.51,6.96,6.76
OR_2019_1,OR,2019,1,1,201,3,2,2,6.96,6.96,6.76
OR_2019_1,OR,2019,1,1,192,6,3,1,5.96,6.96,6.76
OR_2019_1,OR,2019,1,1,10,5,3,2,6.19,6.96,6.76
OR_2019_1,OR,2019,1,1,48,8,4,1,5.99,6.96,6.76
OR_2019_1,OR,2019,1,1,145,7,4,2,7.73,6.96,6.76
OR_2019_1,OR,2019,1,1,159,10,5,1,6.85,6.96,6.76
OR_2019_1,OR,2019,1,1,74,9,5,2,7.16,6.96,6.76
OR_2019_1,OR,2019,1,1,95,12,6,1,5.82,6.96,6.76
OR_2019_1,OR,2019,1,1,176,11,6,2,5.97,6.96,6.76
OR_2019_1,OR,2019,1,1,81,14,7,1,5.27,6.96,6.76
OR_2019_1,OR,2019,1,1,190,13,7,2,8.01,6.96,6.76
OR_2019_1,OR,2019,1,1,123,16,8,1,5.43,6.96,6.76
OR_2019_1,OR,2019,1,1,167,15,8,2,7.9,6.96,6.76
OR_2019_1,OR,2019,1,1,160,18,9,1,5.71,6.96,6.76
OR_2019_1,OR,2019,1,1,46,17,9,2,8.03,6.96,6.76
OR_2019_1,OR,2019,1,1,202,20,10,1,6.76,6.96,6.76
OR_2019_1,OR,2019,1,1,18,19,10,2,7.3,6.96,6.76
OR_2019_1,OR,2019,1,2,121,2,11,1,5.25,6.45,8.41
OR_2019_1,OR,2019,1,2,178,1,11,2,7.31,6.45,8.41
OR_2019_1,OR,2019,1,2,65,4,12,1,5.71,6.45,8.41
OR_2019_1,OR,2019,1,2,173,3,12,2,6.87,6.45,8.41
OR_2019_1,OR,2019,1,2,25,6,13,1,3.7,6.45,8.41
OR_2019_1,OR,2019,1,2,181,5,13,2,7.72,6.45,8.41
OR_2019_1,OR,2019,1,2,40,8,14,1,6.36,6.45,8.41
OR_2019_1,OR,2019,1,2,153,7,14,2,7.6,6.45,8.41
OR_2019_1,OR,2019,1,2,201,10,15,1,6.45,6.45,8.41
OR_2019_1,OR,2019,1,2,78,9,15,2,6.65,6.45,8.41
OR_2019_1,OR,2019,1,2,21,12,16,1,6.09,6.45,8.41
OR_2019_1,OR,2019,1,2,179,11,16,2,7.77,6.45,8.41
OR_2019_1,OR,2019,1,2,92,14,17,1,6.43,6.45,8.41
OR_2019_1,OR,2019,1,2,59,13,17,2,6.86,6.45,8.41
OR_2019_1,OR,2019,1,2,193,16,18,1,6.68,6.45,8.41
OR_2019_1,OR,2019,1,2,27,15,18,2,6.58,6.45,8.41
OR_2019_1,OR,2019,1,2,94,18,19,1,6.03,6.45,8.41
OR_2019_1,OR,2019,1,2,202,17,19,2,8.41,6.45,8.41
OR_2019_1,OR,2019,1,2,51,20,20,1,5.85,6.45,8.41
OR_2019_1,OR,2019,1,2,99,19,20,2,6.71,6.45,8.41
OR_2019_1,OR,2019,1,3,113,2,21,1,6.88,6.26,8.08
OR_2019_1,OR,2019,1,3,139,1,21,2,8.25,6.26,8.08
OR_2019_1,OR,2019,1,3,37,4,22,1,5.64,6.26,8.08
OR_2019_1,OR,2019,1,3,183,3,22,2,8.74,6.26,8.08
OR_2019_1,OR,2019,1,3,84,6,23,1,6.6,6.26,8.08
OR_2019_1,OR,2019,1,3,189,5,23,2,8.27,6.26,8.08
OR_2019_1,OR,2019,1,3,187,8,24,1,7.04,6.26,8.08
OR_2019_1,OR,2019,1,3,133,7,24,2,6.97,6.26,8.08
OR_2019_1,OR,2019,1,3,110,10,25,1,4.99,6.26,8.08
OR_2019_1,OR,2019,1,3,202,9,25,2,8.08,6.26,8.08
OR_2019_1,OR,2019,1,3,79,12,26,1,6.21,6.26,8.08
OR_2019_1,OR,2019,1,3,144,11,26,2,7.62,6.26,8.08
OR_2019_1,OR,2019,1,3,77,14,27,1,5.77,6.26,8.08
OR_2019_1,OR,2019,1,3,195,13,27,2,7.44,6.26,8.08
OR_2019_1,OR,2019,1,3,161,16,28,1,7.93,6.26,8.08
